pair_id,image1_id,image1_path,image2_id,image2_path,cosine_similarity,label,label_desc
342,3020000028283-04,img/3020000028283-09-01__3020000028283-04.JPG,3020000025308-07,img/3020000025308-09-01__3020000025308-07.JPG,0.627317488193512,0,비유사(침해위험 낮음)
343,3020000011029-04,img/3020000011029-09-01__3020000011029-04.JPG,3020000031065-03,img/3020000031065-09-01__3020000031065-03.JPG,0.5579448342323303,0,비유사(침해위험 낮음)
344,3020000030582-04,img/3020000030582-09-01__3020000030582-04.JPG,3020000018092-05,img/3020000018092-09-01__3020000018092-05.JPG,0.60956209897995,0,비유사(침해위험 낮음)
345,3020000022833-06,img/3020000022833-09-01__3020000022833-06.JPG,3020000018764-06,img/3020000018764-09-01__3020000018764-06.JPG,0.8818434476852417,1,유사(침해위험 높음)
346,3020000013864-07,img/3020000013864-09-01__3020000013864-07.JPG,3020000007772-05,img/3020000007772-09-01__3020000007772-05.JPG,0.6706262826919556,0,비유사(침해위험 낮음)
347,3020000029220-07,img/3020000029220-09-01__3020000029220-07.JPG,3020000030008-03,img/3020000030008-09-01__3020000030008-03.JPG,0.5185032486915588,0,비유사(침해위험 낮음)
348,3020000000639-02,img/3020000000639-09-01__3020000000639-02.JPG,3020000031694-03,img/3020000031694-09-01__3020000031694-03.JPG,0.7066031694412231,1,유사(침해위험 높음)
349,3020000032390-06,img/3020000032390-09-01__3020000032390-06.JPG,3020000006435-05,img/3020000006435-09-01__3020000006435-05.JPG,0.6162898540496826,0,비유사(침해위험 낮음)
350,3020000032581-05,img/3020000032581-09-01__3020000032581-05.JPG,3020000019759-02,img/3020000019759-09-01__3020000019759-02.JPG,0.6660804748535156,0,비유사(침해위험 낮음)
351,3020000012831-05,img/3020000012831-09-01__3020000012831-05.JPG,3020000010705-05,img/3020000010705-09-01__3020000010705-05.JPG,0.4401003122329712,0,비유사(침해위험 낮음)
352,3020000033574-05,img/3020000033574-09-01__3020000033574-05.JPG,3020000030582-02,img/3020000030582-09-01__3020000030582-02.JPG,0.7354123592376709,1,유사(침해위험 높음)
353,3020000023861-07,img/3020000023861-09-01__3020000023861-07.JPG,3020000021952-04,img/3020000021952-09-01__3020000021952-04.JPG,0.6004270315170288,0,비유사(침해위험 낮음)
354,3020000002476-01,img/3020000002476-09-01__3020000002476-01.JPG,3020000024712-04,img/3020000024712-09-01__3020000024712-04.JPG,0.6844549179077148,0,비유사(침해위험 낮음)
355,3020000013911-07,img/3020000013911-09-01__3020000013911-07.JPG,3020000006610-04,img/3020000006610-09-01__3020000006610-04.JPG,0.5694955587387085,0,비유사(침해위험 낮음)
356,3020000021678-04,img/3020000021678-09-01__3020000021678-04.JPG,3020000007018-03,img/3020000007018-09-01__3020000007018-03.JPG,0.5173964500427246,0,비유사(침해위험 낮음)
357,3020000033444-01,img/3020000033444-09-01__3020000033444-01.JPG,3020000021952-05,img/3020000021952-09-01__3020000021952-05.JPG,0.450184166431427,0,비유사(침해위험 낮음)
358,3020000029615-05,img/3020000029615-09-01__3020000029615-05.JPG,3020000024360-05,img/3020000024360-09-01__3020000024360-05.JPG,0.6245991587638855,0,비유사(침해위험 낮음)
359,3020000024907-03,img/3020000024907-09-01__3020000024907-03.JPG,3020000026521-04,img/3020000026521-09-01__3020000026521-04.JPG,0.6746079921722412,0,비유사(침해위험 낮음)
360,3020000015613-06,img/3020000015613-09-01__3020000015613-06.JPG,3020000031698-01,img/3020000031698-09-01__3020000031698-01.JPG,0.6792304515838623,0,비유사(침해위험 낮음)
361,3020000021061-02,img/3020000021061-09-01__3020000021061-02.JPG,3020000027881-04,img/3020000027881-09-01__3020000027881-04.JPG,0.5190715193748474,0,비유사(침해위험 낮음)
362,3020000031065-07,img/3020000031065-09-01__3020000031065-07.JPG,3020000023257-07,img/3020000023257-09-01__3020000023257-07.JPG,0.7089107036590576,1,유사(침해위험 높음)
363,3020000019784-01,img/3020000019784-09-01__3020000019784-01.JPG,3020000024555-03,img/3020000024555-09-01__3020000024555-03.JPG,0.4351819157600403,0,비유사(침해위험 낮음)
364,3020000021180-02,img/3020000021180-09-01__3020000021180-02.JPG,3020000009396-07,img/3020000009396-09-01__3020000009396-07.JPG,0.6749441623687744,0,비유사(침해위험 낮음)
365,3020000031444-02,img/3020000031444-09-01__3020000031444-02.JPG,3020000022160-05,img/3020000022160-09-01__3020000022160-05.JPG,0.4822186529636383,0,비유사(침해위험 낮음)
366,3020000021275-07,img/3020000021275-09-01__3020000021275-07.JPG,3020000014580-05,img/3020000014580-09-01__3020000014580-05.JPG,0.6740525960922241,0,비유사(침해위험 낮음)
367,3020000031695-01,img/3020000031695-09-01__3020000031695-01.JPG,3020000013900-06,img/3020000013900-09-01__3020000013900-06.JPG,0.580209493637085,0,비유사(침해위험 낮음)
368,3020000028666-01,img/3020000028666-09-01__3020000028666-01.JPG,3020000015229-01,img/3020000015229-09-01__3020000015229-01.JPG,0.5839599967002869,0,비유사(침해위험 낮음)
369,3020000032162-02,img/3020000032162-09-01__3020000032162-02.JPG,3020000032581-02,img/3020000032581-09-01__3020000032581-02.JPG,0.533360481262207,0,비유사(침해위험 낮음)
370,3020000023871-07,img/3020000023871-09-01__3020000023871-07.JPG,3020000022439-01,img/3020000022439-09-01__3020000022439-01.JPG,0.48435884714126587,0,비유사(침해위험 낮음)
371,3020000028261-06,img/3020000028261-09-01__3020000028261-06.JPG,3020000013862-01,img/3020000013862-09-01__3020000013862-01.JPG,0.49115580320358276,0,비유사(침해위험 낮음)
372,3020000015227-04,img/3020000015227-09-01__3020000015227-04.JPG,3020000020789-05,img/3020000020789-09-01__3020000020789-05.JPG,0.4984932541847229,0,비유사(침해위험 낮음)
373,3020000004298-01,img/3020000004298-09-01__3020000004298-01.JPG,3020000030843-02,img/3020000030843-09-01__3020000030843-02.JPG,0.7499862909317017,1,유사(침해위험 높음)
374,3020000015284-07,img/3020000015284-09-01__3020000015284-07.JPG,3020000013720-03,img/3020000013720-09-01__3020000013720-03.JPG,0.6442610025405884,0,비유사(침해위험 낮음)
375,3020000015200-07,img/3020000015200-09-01__3020000015200-07.JPG,3020000016952-04,img/3020000016952-09-01__3020000016952-04.JPG,0.6241291165351868,0,비유사(침해위험 낮음)
376,3020000015830-02,img/3020000015830-09-01__3020000015830-02.JPG,3020000024465-06,img/3020000024465-09-01__3020000024465-06.JPG,0.6040773391723633,0,비유사(침해위험 낮음)
377,3020000004361-07,img/3020000004361-09-01__3020000004361-07.JPG,3020000007444-02,img/3020000007444-09-01__3020000007444-02.JPG,0.741093635559082,1,유사(침해위험 높음)
378,3020000008383-04,img/3020000008383-09-01__3020000008383-04.JPG,3020000013605-04,img/3020000013605-09-01__3020000013605-04.JPG,0.8848040699958801,1,유사(침해위험 높음)
379,3020000018092-01,img/3020000018092-09-01__3020000018092-01.JPG,3020000030347-01,img/3020000030347-09-01__3020000030347-01.JPG,0.600068211555481,0,비유사(침해위험 낮음)
380,3020000008854-03,img/3020000008854-09-01__3020000008854-03.JPG,3020000030702-02,img/3020000030702-09-01__3020000030702-02.JPG,0.6058691143989563,0,비유사(침해위험 낮음)
381,3020000012594-06,img/3020000012594-09-01__3020000012594-06.JPG,3020000003525-03,img/3020000003525-09-01__3020000003525-03.JPG,0.5151886940002441,0,비유사(침해위험 낮음)
382,3020000019098-02,img/3020000019098-09-01__3020000019098-02.JPG,3020000018871-04,img/3020000018871-09-01__3020000018871-04.JPG,0.5883045196533203,0,비유사(침해위험 낮음)
383,3020000016422-05,img/3020000016422-09-01__3020000016422-05.JPG,3020000024534-02,img/3020000024534-09-01__3020000024534-02.JPG,0.4616476595401764,0,비유사(침해위험 낮음)
384,3020000021953-03,img/3020000021953-09-01__3020000021953-03.JPG,3020000019098-06,img/3020000019098-09-01__3020000019098-06.JPG,0.41873663663864136,0,비유사(침해위험 낮음)
385,3020000003502-02,img/3020000003502-09-01__3020000003502-02.JPG,3020000011907-05,img/3020000011907-09-01__3020000011907-05.JPG,0.4602383077144623,0,비유사(침해위험 낮음)
386,3020000019481-02,img/3020000019481-09-01__3020000019481-02.JPG,3020000018258-07,img/3020000018258-09-01__3020000018258-07.JPG,0.45297926664352417,0,비유사(침해위험 낮음)
387,3020000032390-05,img/3020000032390-09-01__3020000032390-05.JPG,3020000025561-07,img/3020000025561-09-01__3020000025561-07.JPG,0.6671992540359497,0,비유사(침해위험 낮음)
388,3020000030347-07,img/3020000030347-09-01__3020000030347-07.JPG,3020000001139-04,img/3020000001139-09-01__3020000001139-04.JPG,0.6261934041976929,0,비유사(침해위험 낮음)
389,3020000032162-01,img/3020000032162-09-01__3020000032162-01.JPG,3020000025393-01,img/3020000025393-09-01__3020000025393-01.JPG,0.6403616070747375,0,비유사(침해위험 낮음)
390,3020000018090-05,img/3020000018090-09-01__3020000018090-05.JPG,3020000022161-06,img/3020000022161-09-01__3020000022161-06.JPG,0.44555285573005676,0,비유사(침해위험 낮음)
391,3020000000639-04,img/3020000000639-09-01__3020000000639-04.JPG,3020000017303-06,img/3020000017303-09-01__3020000017303-06.JPG,0.5903910398483276,0,비유사(침해위험 낮음)
392,3020000015388-01,img/3020000015388-09-01__3020000015388-01.JPG,3020000031696-01,img/3020000031696-09-01__3020000031696-01.JPG,0.37875837087631226,0,비유사(침해위험 낮음)
393,3020000018268-02,img/3020000018268-09-01__3020000018268-02.JPG,3020000019480-05,img/3020000019480-09-01__3020000019480-05.JPG,0.6363281011581421,0,비유사(침해위험 낮음)
394,3020000024464-05,img/3020000024464-09-01__3020000024464-05.JPG,3020000031527-03,img/3020000031527-09-01__3020000031527-03.JPG,0.5504822134971619,0,비유사(침해위험 낮음)
395,3020000031166-07,img/3020000031166-09-01__3020000031166-07.JPG,3020000024538-02,img/3020000024538-09-01__3020000024538-02.JPG,0.6024644374847412,0,비유사(침해위험 낮음)
396,3020000033368-02,img/3020000033368-09-01__3020000033368-02.JPG,3020000027112-07,img/3020000027112-09-01__3020000027112-07.JPG,0.49928897619247437,0,비유사(침해위험 낮음)
397,3020000012833-02,img/3020000012833-09-01__3020000012833-02.JPG,3020000022802-02,img/3020000022802-09-01__3020000022802-02.JPG,0.7315644025802612,1,유사(침해위험 높음)
398,3020000012831-07,img/3020000012831-09-01__3020000012831-07.JPG,3020000015226-04,img/3020000015226-09-01__3020000015226-04.JPG,0.5435965061187744,0,비유사(침해위험 낮음)
399,3020000020672-03,img/3020000020672-09-01__3020000020672-03.JPG,3020000022439-06,img/3020000022439-09-01__3020000022439-06.JPG,0.573051929473877,0,비유사(침해위험 낮음)
400,3020000001717-05,img/3020000001717-09-01__3020000001717-05.JPG,3020000018258-04,img/3020000018258-09-01__3020000018258-04.JPG,0.6148949861526489,0,비유사(침해위험 낮음)
401,3020000016952-05,img/3020000016952-09-01__3020000016952-05.JPG,3020000029616-03,img/3020000029616-09-01__3020000029616-03.JPG,0.6218166947364807,0,비유사(침해위험 낮음)
402,3020000029878-03,img/3020000029878-09-01__3020000029878-03.JPG,3020000033317-02,img/3020000033317-09-01__3020000033317-02.JPG,0.47757387161254883,0,비유사(침해위험 낮음)
403,3020000018767-05,img/3020000018767-09-01__3020000018767-05.JPG,3020000031088-06,img/3020000031088-09-01__3020000031088-06.JPG,0.41481703519821167,0,비유사(침해위험 낮음)
404,3020000009535-03,img/3020000009535-09-01__3020000009535-03.JPG,3020000022024-02,img/3020000022024-09-01__3020000022024-02.JPG,0.513860821723938,0,비유사(침해위험 낮음)
405,3020000006745-09,img/3020000006745-09-01__3020000006745-09.JPG,3020000028259-01,img/3020000028259-09-01__3020000028259-01.JPG,0.8154929280281067,1,유사(침해위험 높음)
406,3020000024443-03,img/3020000024443-09-01__3020000024443-03.JPG,3020000001557-04,img/3020000001557-09-01__3020000001557-04.JPG,0.7223139405250549,1,유사(침해위험 높음)
407,3020000018351-04,img/3020000018351-09-01__3020000018351-04.JPG,3020000025996-04,img/3020000025996-09-01__3020000025996-04.JPG,0.6194419860839844,0,비유사(침해위험 낮음)
408,3020000024957-05,img/3020000024957-09-01__3020000024957-05.JPG,3020000029519-07,img/3020000029519-09-01__3020000029519-07.JPG,0.4997437596321106,0,비유사(침해위험 낮음)
409,3020000001557-05,img/3020000001557-09-01__3020000001557-05.JPG,3020000004487-06,img/3020000004487-09-01__3020000004487-06.JPG,0.662266731262207,0,비유사(침해위험 낮음)
410,3020000029019-01,img/3020000029019-09-01__3020000029019-01.JPG,3020000020333-02,img/3020000020333-09-01__3020000020333-02.JPG,0.24482467770576477,0,비유사(침해위험 낮음)
411,3020000007043-05,img/3020000007043-09-01__3020000007043-05.JPG,3020000021829-09,img/3020000021829-09-01__3020000021829-09.JPG,0.37434738874435425,0,비유사(침해위험 낮음)
412,3020000010927-01,img/3020000010927-09-01__3020000010927-01.JPG,3020000002476-01,img/3020000002476-09-01__3020000002476-01.JPG,0.7005762457847595,1,유사(침해위험 높음)
413,3020000014636-02,img/3020000014636-09-01__3020000014636-02.JPG,3020000017908-06,img/3020000017908-09-01__3020000017908-06.JPG,0.6165947914123535,0,비유사(침해위험 낮음)
414,3020000016041-05,img/3020000016041-09-01__3020000016041-05.JPG,3020000012111-03,img/3020000012111-09-01__3020000012111-03.JPG,0.647838830947876,0,비유사(침해위험 낮음)
415,3020000021602-04,img/3020000021602-09-01__3020000021602-04.JPG,3020000016041-03,img/3020000016041-09-01__3020000016041-03.JPG,0.7866426110267639,1,유사(침해위험 높음)
416,3020000016998-04,img/3020000016998-09-01__3020000016998-04.JPG,3020000031825-04,img/3020000031825-09-01__3020000031825-04.JPG,0.7597030401229858,1,유사(침해위험 높음)
417,3020000017908-06,img/3020000017908-09-01__3020000017908-06.JPG,3020000015229-05,img/3020000015229-09-01__3020000015229-05.JPG,0.6179720163345337,0,비유사(침해위험 낮음)
418,3020000031695-02,img/3020000031695-09-01__3020000031695-02.JPG,3020000019482-01,img/3020000019482-09-01__3020000019482-01.JPG,0.4780591130256653,0,비유사(침해위험 낮음)
419,3020000014030-06,img/3020000014030-09-01__3020000014030-06.JPG,3020000004362-05,img/3020000004362-09-01__3020000004362-05.JPG,0.3777811527252197,0,비유사(침해위험 낮음)
420,3020000022036-02,img/3020000022036-09-01__3020000022036-02.JPG,3020000001139-03,img/3020000001139-09-01__3020000001139-03.JPG,0.842200517654419,1,유사(침해위험 높음)
421,3020000031692-03,img/3020000031692-09-01__3020000031692-03.JPG,3020000024465-03,img/3020000024465-09-01__3020000024465-03.JPG,0.5507320761680603,0,비유사(침해위험 낮음)
422,3020000002742-02,img/3020000002742-09-01__3020000002742-02.JPG,3020000017302-06,img/3020000017302-09-01__3020000017302-06.JPG,0.412041038274765,0,비유사(침해위험 낮음)
423,3020000012835-03,img/3020000012835-09-01__3020000012835-03.JPG,3020000029153-03,img/3020000029153-09-01__3020000029153-03.JPG,0.686221718788147,0,비유사(침해위험 낮음)
424,3020000003961-07,img/3020000003961-09-01__3020000003961-07.JPG,3020000032583-02,img/3020000032583-09-01__3020000032583-02.JPG,0.7385811805725098,1,유사(침해위험 높음)
425,3020000029206-03,img/3020000029206-09-01__3020000029206-03.JPG,3020000002082-02,img/3020000002082-09-01__3020000002082-02.JPG,0.6632462739944458,0,비유사(침해위험 낮음)
426,3020000031696-04,img/3020000031696-09-01__3020000031696-04.JPG,3020000001944-07,img/3020000001944-09-01__3020000001944-07.JPG,0.5782202482223511,0,비유사(침해위험 낮음)
427,3020000013900-06,img/3020000013900-09-01__3020000013900-06.JPG,3020000011558-02,img/3020000011558-09-01__3020000011558-02.JPG,0.48646998405456543,0,비유사(침해위험 낮음)
428,3020000001139-07,img/3020000001139-09-01__3020000001139-07.JPG,3020000028258-04,img/3020000028258-09-01__3020000028258-04.JPG,0.6415401697158813,0,비유사(침해위험 낮음)
429,3020000008854-02,img/3020000008854-09-01__3020000008854-02.JPG,3020000013861-06,img/3020000013861-09-01__3020000013861-06.JPG,0.6942670345306396,0,비유사(침해위험 낮음)
430,3020000006745-03,img/3020000006745-09-01__3020000006745-03.JPG,3020000022105-09,img/3020000022105-09-01__3020000022105-09.JPG,0.6241202354431152,0,비유사(침해위험 낮음)
431,3020000029616-06,img/3020000029616-09-01__3020000029616-06.JPG,3020000006442-06,img/3020000006442-09-01__3020000006442-06.JPG,0.6498832702636719,0,비유사(침해위험 낮음)
432,3020000024957-04,img/3020000024957-09-01__3020000024957-04.JPG,3020000012831-01,img/3020000012831-09-01__3020000012831-01.JPG,0.7071181535720825,1,유사(침해위험 높음)
433,3020000021952-06,img/3020000021952-09-01__3020000021952-06.JPG,3020000030584-03,img/3020000030584-09-01__3020000030584-03.JPG,0.6111524701118469,0,비유사(침해위험 낮음)
434,3020000014195-07,img/3020000014195-09-01__3020000014195-07.JPG,3020000032162-07,img/3020000032162-09-01__3020000032162-07.JPG,0.9228424429893494,1,유사(침해위험 높음)
435,3020000017678-06,img/3020000017678-09-01__3020000017678-06.JPG,3020000009575-07,img/3020000009575-09-01__3020000009575-07.JPG,0.683678925037384,0,비유사(침해위험 낮음)
436,3020000027388-04,img/3020000027388-09-01__3020000027388-04.JPG,3020000027513-03,img/3020000027513-09-01__3020000027513-03.JPG,0.546148419380188,0,비유사(침해위험 낮음)
437,3020000031527-05,img/3020000031527-09-01__3020000031527-05.JPG,3020000031065-03,img/3020000031065-09-01__3020000031065-03.JPG,0.6471738219261169,0,비유사(침해위험 낮음)
438,3020000006442-07,img/3020000006442-09-01__3020000006442-07.JPG,3020000032581-02,img/3020000032581-09-01__3020000032581-02.JPG,0.7378127574920654,1,유사(침해위험 높음)
439,3020000009483-05,img/3020000009483-09-01__3020000009483-05.JPG,3020000015504-02,img/3020000015504-09-01__3020000015504-02.JPG,0.5998247861862183,0,비유사(침해위험 낮음)
440,3020000006436-04,img/3020000006436-09-01__3020000006436-04.JPG,3020000025395-06,img/3020000025395-09-01__3020000025395-06.JPG,0.6395929455757141,0,비유사(침해위험 낮음)
441,3020000001542-06,img/3020000001542-09-01__3020000001542-06.JPG,3020000015504-05,img/3020000015504-09-01__3020000015504-05.JPG,0.6441609263420105,0,비유사(침해위험 낮음)
442,3020000025393-01,img/3020000025393-09-01__3020000025393-01.JPG,3020000029877-03,img/3020000029877-09-01__3020000029877-03.JPG,0.3915099799633026,0,비유사(침해위험 낮음)
443,3020000017832-05,img/3020000017832-09-01__3020000017832-05.JPG,3020000018612-01,img/3020000018612-09-01__3020000018612-01.JPG,0.3701625466346741,0,비유사(침해위험 낮음)
444,3020000030881-01,img/3020000030881-09-01__3020000030881-01.JPG,3020000011312-05,img/3020000011312-09-01__3020000011312-05.JPG,0.5227078795433044,0,비유사(침해위험 낮음)
445,3020000004297-02,img/3020000004297-09-01__3020000004297-02.JPG,3020000025996-05,img/3020000025996-09-01__3020000025996-05.JPG,0.6904032826423645,0,비유사(침해위험 낮음)
446,3020000030342-01,img/3020000030342-09-01__3020000030342-01.JPG,3020000028282-01,img/3020000028282-09-01__3020000028282-01.JPG,0.39314550161361694,0,비유사(침해위험 낮음)
447,3020000013864-02,img/3020000013864-09-01__3020000013864-02.JPG,3020000006096-02,img/3020000006096-09-01__3020000006096-02.JPG,0.5120905637741089,0,비유사(침해위험 낮음)
448,3020000030582-07,img/3020000030582-09-01__3020000030582-07.JPG,3020000032577-02,img/3020000032577-09-01__3020000032577-02.JPG,0.4768269658088684,0,비유사(침해위험 낮음)
449,3020000015433-05,img/3020000015433-09-01__3020000015433-05.JPG,3020000029919-03,img/3020000029919-09-01__3020000029919-03.JPG,0.4916580319404602,0,비유사(침해위험 낮음)
450,3020000026844-03,img/3020000026844-09-01__3020000026844-03.JPG,3020000033580-04,img/3020000033580-09-01__3020000033580-04.JPG,0.6911499500274658,0,비유사(침해위험 낮음)
451,3020000006610-02,img/3020000006610-09-01__3020000006610-02.JPG,3020000033316-01,img/3020000033316-09-01__3020000033316-01.JPG,0.5517752766609192,0,비유사(침해위험 낮음)
452,3020000025081-05,img/3020000025081-09-01__3020000025081-05.JPG,3020000032584-01,img/3020000032584-09-01__3020000032584-01.JPG,0.596758246421814,0,비유사(침해위험 낮음)
453,3020000002082-06,img/3020000002082-09-01__3020000002082-06.JPG,3020000017301-02,img/3020000017301-09-01__3020000017301-02.JPG,0.7088262438774109,1,유사(침해위험 높음)
454,3020000024361-05,img/3020000024361-09-01__3020000024361-05.JPG,3020000020333-01,img/3020000020333-09-01__3020000020333-01.JPG,0.6996133923530579,0,비유사(침해위험 낮음)
455,3020000029519-01,img/3020000029519-09-01__3020000029519-01.JPG,3020000017679-04,img/3020000017679-09-01__3020000017679-04.JPG,0.5693529844284058,0,비유사(침해위험 낮음)
456,3020000004095-01,img/3020000004095-09-01__3020000004095-01.JPG,3020000023317-05,img/3020000023317-09-01__3020000023317-05.JPG,0.45761263370513916,0,비유사(침해위험 낮음)
457,3020000029032-07,img/3020000029032-09-01__3020000029032-07.JPG,3020000017000-05,img/3020000017000-09-01__3020000017000-05.JPG,0.6816484928131104,0,비유사(침해위험 낮음)
458,3020000000843-03,img/3020000000843-09-01__3020000000843-03.JPG,3020000019481-02,img/3020000019481-09-01__3020000019481-02.JPG,0.5564858317375183,0,비유사(침해위험 낮음)
459,3020000022803-03,img/3020000022803-09-01__3020000022803-03.JPG,3020000006435-01,img/3020000006435-09-01__3020000006435-01.JPG,0.7229121923446655,1,유사(침해위험 높음)
460,3020000020571-03,img/3020000020571-09-01__3020000020571-03.JPG,3020000017498-07,img/3020000017498-09-01__3020000017498-07.JPG,0.6247270107269287,0,비유사(침해위험 낮음)
461,3020000028626-07,img/3020000028626-09-01__3020000028626-07.JPG,3020000021814-33,img/3020000021814-09-01__3020000021814-33.JPG,0.45675429701805115,0,비유사(침해위험 낮음)
462,3020000030702-06,img/3020000030702-09-01__3020000030702-06.JPG,3020000008854-04,img/3020000008854-09-01__3020000008854-04.JPG,0.6493018865585327,0,비유사(침해위험 낮음)
463,3020000020672-01,img/3020000020672-09-01__3020000020672-01.JPG,3020000010705-06,img/3020000010705-09-01__3020000010705-06.JPG,0.4113672375679016,0,비유사(침해위험 낮음)
464,3020000031166-03,img/3020000031166-09-01__3020000031166-03.JPG,3020000023960-02,img/3020000023960-09-01__3020000023960-02.JPG,0.708116888999939,1,유사(침해위험 높음)
465,3020000029153-05,img/3020000029153-09-01__3020000029153-05.JPG,3020000015200-01,img/3020000015200-09-01__3020000015200-01.JPG,0.47758376598358154,0,비유사(침해위험 낮음)
466,3020000028255-03,img/3020000028255-09-01__3020000028255-03.JPG,3020000033636-01,img/3020000033636-09-01__3020000033636-01.JPG,0.5682156085968018,0,비유사(침해위험 낮음)
467,3020000024464-05,img/3020000024464-09-01__3020000024464-05.JPG,3020000032578-03,img/3020000032578-09-01__3020000032578-03.JPG,0.5387827157974243,0,비유사(침해위험 낮음)
468,3020000022438-04,img/3020000022438-09-01__3020000022438-04.JPG,3020000021952-06,img/3020000021952-09-01__3020000021952-06.JPG,0.64320969581604,0,비유사(침해위험 낮음)
469,3020000020672-02,img/3020000020672-09-01__3020000020672-02.JPG,3020000031164-06,img/3020000031164-09-01__3020000031164-06.JPG,0.6526147127151489,0,비유사(침해위험 낮음)
470,3020000025996-06,img/3020000025996-09-01__3020000025996-06.JPG,3020000015190-01,img/3020000015190-09-01__3020000015190-01.JPG,0.5911192893981934,0,비유사(침해위험 낮음)
471,3020000015978-06,img/3020000015978-09-01__3020000015978-06.JPG,3020000013865-06,img/3020000013865-09-01__3020000013865-06.JPG,0.6746203899383545,0,비유사(침해위험 낮음)
472,3020000005311-03,img/3020000005311-09-01__3020000005311-03.JPG,3020000015281-01,img/3020000015281-09-01__3020000015281-01.JPG,0.6700499057769775,0,비유사(침해위험 낮음)
473,3020000021422-03,img/3020000021422-09-01__3020000021422-03.JPG,3020000013864-06,img/3020000013864-09-01__3020000013864-06.JPG,0.268929123878479,0,비유사(침해위험 낮음)
474,3020000031694-01,img/3020000031694-09-01__3020000031694-01.JPG,3020000021952-05,img/3020000021952-09-01__3020000021952-05.JPG,0.6472792029380798,0,비유사(침해위험 낮음)
475,3020000025138-07,img/3020000025138-09-01__3020000025138-07.JPG,3020000027874-01,img/3020000027874-09-01__3020000027874-01.JPG,0.43068641424179077,0,비유사(침해위험 낮음)
476,3020000029615-07,img/3020000029615-09-01__3020000029615-07.JPG,3020000017908-06,img/3020000017908-09-01__3020000017908-06.JPG,0.7391806840896606,1,유사(침해위험 높음)
477,3020000016952-06,img/3020000016952-09-01__3020000016952-06.JPG,3020000001717-04,img/3020000001717-09-01__3020000001717-04.JPG,0.6248159408569336,0,비유사(침해위험 낮음)
478,3020000022833-06,img/3020000022833-09-01__3020000022833-06.JPG,3020000016040-03,img/3020000016040-09-01__3020000016040-03.JPG,0.6537894010543823,0,비유사(침해위험 낮음)
479,3020000010927-01,img/3020000010927-09-01__3020000010927-01.JPG,3020000022730-07,img/3020000022730-09-01__3020000022730-07.JPG,0.5815785527229309,0,비유사(침해위험 낮음)
480,3020000012111-05,img/3020000012111-09-01__3020000012111-05.JPG,3020000017424-05,img/3020000017424-09-01__3020000017424-05.JPG,0.7854792475700378,1,유사(침해위험 높음)
481,3020000033316-07,img/3020000033316-09-01__3020000033316-07.JPG,3020000014580-02,img/3020000014580-09-01__3020000014580-02.JPG,0.6229518055915833,0,비유사(침해위험 낮음)
482,3020000017000-02,img/3020000017000-09-01__3020000017000-02.JPG,3020000015281-04,img/3020000015281-09-01__3020000015281-04.JPG,0.6409364342689514,0,비유사(침해위험 낮음)
483,3020000026521-07,img/3020000026521-09-01__3020000026521-07.JPG,3020000030604-03,img/3020000030604-09-01__3020000030604-03.JPG,0.7227935194969177,1,유사(침해위험 높음)
484,3020000015228-04,img/3020000015228-09-01__3020000015228-04.JPG,3020000024700-07,img/3020000024700-09-01__3020000024700-07.JPG,0.6018131971359253,0,비유사(침해위험 낮음)
485,3020000000778-07,img/3020000000778-09-01__3020000000778-07.JPG,3020000023861-02,img/3020000023861-09-01__3020000023861-02.JPG,0.6515963673591614,0,비유사(침해위험 낮음)
486,3020000011001-04,img/3020000011001-09-01__3020000011001-04.JPG,3020000005118-06,img/3020000005118-09-01__3020000005118-06.JPG,0.5830577611923218,0,비유사(침해위험 낮음)
487,3020000013863-03,img/3020000013863-09-01__3020000013863-03.JPG,3020000031066-03,img/3020000031066-09-01__3020000031066-03.JPG,0.5939722061157227,0,비유사(침해위험 낮음)
488,3020000018786-06,img/3020000018786-09-01__3020000018786-06.JPG,3020000022802-04,img/3020000022802-09-01__3020000022802-04.JPG,0.5590529441833496,0,비유사(침해위험 낮음)
489,3020000024700-05,img/3020000024700-09-01__3020000024700-05.JPG,3020000031742-06,img/3020000031742-09-01__3020000031742-06.JPG,0.7527782917022705,1,유사(침해위험 높음)
490,3020000013862-06,img/3020000013862-09-01__3020000013862-06.JPG,3020000030342-01,img/3020000030342-09-01__3020000030342-01.JPG,0.4295200705528259,0,비유사(침해위험 낮음)
491,3020000022161-03,img/3020000022161-09-01__3020000022161-03.JPG,3020000029020-07,img/3020000029020-09-01__3020000029020-07.JPG,0.41135334968566895,0,비유사(침해위험 낮음)
492,3020000030842-02,img/3020000030842-09-01__3020000030842-02.JPG,3020000022803-06,img/3020000022803-09-01__3020000022803-06.JPG,0.5729318857192993,0,비유사(침해위험 낮음)
493,3020000021180-33,img/3020000021180-09-01__3020000021180-33.JPG,3020000033313-01,img/3020000033313-09-01__3020000033313-01.JPG,0.5524993538856506,0,비유사(침해위험 낮음)
494,3020000001115-01,img/3020000001115-09-01__3020000001115-01.JPG,3020000005653-02,img/3020000005653-09-01__3020000005653-02.JPG,0.7928973436355591,1,유사(침해위험 높음)
495,3020000015340-04,img/3020000015340-09-01__3020000015340-04.JPG,3020000012833-06,img/3020000012833-09-01__3020000012833-06.JPG,0.6588659882545471,0,비유사(침해위험 낮음)
